816,0.04090188834120051
957,0.040580648076480465
809,0.0706891708335188
911,0.03434293084141965
242,0.02720543261839694
697,0.008877992814267762
2066,0.037018241102301494
2164,0.01712031230974136
14,0.04257466407112351
51,0.0721361123950908
176,0.023493726692869792
402,0.14245627889785945
169,0.05525319447269097
279,0.0
883,0.06361760627138865
966,0.2513404867355678
633,0.09558906401769464
2026,0.07824850987188792
2030,0.0498470409510645
2154,0.006594550568486691
726,0.014329434986610202
2008,0.12072673857956585
772,0.02817216425234451
2081,0.011849036443350473
189,0.17745398903860637
496,0.3520646132779678
24,0.006296582030368813
50,0.015654690383843074
2018,0.0048043820445363514
2019,0.013766616135586381
121,0.0291816999965935
709,0.2325787892139486
813,0.04470311823695068
977,0.13399839714932685
248,0.03401753897781291
264,0.04722674871506222
7,0.00984291263083522
27,0.10890284644494844
3,0.048532533802321615
5,0.0674313325128702
203,0.09585204024255445
261,0.09041476391450907
791,0.013747333074876555
989,0.008938673242530708
440,0.011374996845271877
593,0.06673275421483679
819,0.03628632389455377
932,0.028089444404824776
19,0.12710672519062097
110,0.012516666622089763
823,0.419954552186052
842,0.12676686996708664
2039,0.0976705180502669
2149,0.09035093675640699
117,0.25467100141530385
125,0.11948632525959335
155,0.04569164466421543
373,0.037310777925490424
62,0.0
105,0.0
2,0.021159370096726117
16,0.0
274,0.023204292865023332
774,0.0735470562531788
122,0.03658643018264772
642,0.10767111070054025
542,0.04793337452160537
728,0.07513866379262985
129,0.05286309129353695
623,0.01246246157095434
2000,0.0909316630885219
2001,1.0
354,0.07386501666092524
501,0.022934531144527554
10,0.04932329510951547
34,0.022034843037106497
342,0.011197381149238766
2012,0.028821721142878377
3001,0.0
3002,0.0
3003,0.008893944624895999
3004,0.010794817174141118
3005,0.011241611417321164
3006,0.0
3007,0.006513174927536544
3008,0.0048130749526617625
4009,0.0
4010,0.0
178,0.035906033033336955
179,0.0721361123950908
132,0.015015495378641323
133,0.0
45,0.003106492487199091
4011,0.05173675326255979
168,0.23682350386756232
169,0.0668936287893962
159,0.04122342872655924
160,0.3842077219412311
14,0.11484189269204147
16,0.06513369561445526
4012,0.022133307169087298
4013,0.0030212785348036663
