54,0.002201
332,0.147520
422,0.049242
557,0.100116
499,0.049159
256,0.062709
568,0.215817
20,0.045437
15,0.028042
438,0.048557
555,0.119745
2028,0.031986
440,0.009333
908,0.088194
959,0.190194
43,0.067905
110,0.011009
793,0.207400
823,0.395144
733,0.006943
542,0.043909
35,0.013217
34,0.019848
101,0.009550
103,0.002085
168,0.232108
169,0.071162
151,0.038041
153,0.076811
132,0.013881
134,0.057836
129,0.036272
130,0.000000
66,0.019433
63,0.035680
15,0.096123
16,0.053633
790,0.013393
816,0.041820
4,0.032954
5,0.018614
242,0.033436
319,0.023641
155,0.041238
373,0.038416
62,0.000000
105,0.000000
2,0.021349
16,0.000000
274,0.021333
774,0.061970
122,0.039190
642,0.101875
542,0.043909
728,0.073211
129,0.053274
623,0.012404
2000,0.085162
2001,1.000000
354,0.066799
501,0.021048
10,0.042866
34,0.019848
342,0.010231
2012,0.033794
772,0.022590
2081,0.011537
3003,0.550000
3004,0.550000
3005,0.550000
3006,0.550000
3007,0.550000
3008,0.550000
4009,0.550000
4010,0.550000
178,0.034171
179,0.065415
132,0.013881
133,0.000000
45,0.002408
4011,0.050363
168,0.232108
169,0.071162
159,0.039300
160,0.357577
14,0.125080
16,0.053633
4012,0.550000
4013,0.550000
5001,0.550000
3002,0.550000
7,0.008650
27,0.098053
3,0.040621
5,0.078711
203,0.089346
261,0.077415
10,0.042866
34,0.019848
