816,0.66297936
957,0.65902907
809,0.5175608
911,0.44632262
242,0.4939979
697,0.583672
2066,0.7132137
2164,0.33270985
14,0.6960399
51,0.5425719
176,0.65576524
402,0.6077575
169,0.6740462
279,0.7715136
883,0.32346484
966,0.44039202
633,0.50668544
2026,0.69251305
2030,0.6222732
2154,0.3999194
726,0.2632976
2008,0.7991269
772,0.35544926
2081,0.3624006
189,0.72745585
496,0.6707805
24,0.6443794
50,0.51194626
2018,0.80444133
2019,0.8224998
121,0.5940579
709,0.54515404
813,0.7150579
977,0.56792974
248,0.6269118
264,0.57326007
7,0.6765087
27,0.52161336
3,0.6625748
5,0.6754421
203,0.7848005
261,0.38284245
791,0.5353612
989,0.5118364
440,0.4973975
593,0.5435953
819,0.3676139
932,0.4749003
19,0.8114122
110,0.5944568
823,0.6522085
842,0.627934
2039,0.7453125
2149,0.42911795
117,0.6199154
125,0.80485284
155,0.67997247
373,0.5955902
62,0.52257794
105,0.522581
2,0.64122456
16,0.7452093
274,0.6947874
774,0.5620029
122,0.66644084
642,0.6270692
542,0.47519252
728,0.15793571
129,0.6632439
623,0.5885711
2000,0.5494277
2001,1.0
354,0.5986161
501,0.6118488
10,0.6725824
34,0.34738433
342,0.3140378
2012,0.7775177
3001,0.2455291
3002,0.3232318
3003,0.3202047
3004,0.38232422
3005,0.7199028
3006,0.56369
3007,0.6102529
3008,0.38916448
4009,0.44983062
4010,0.4319009
178,0.5230962
179,0.5425719
132,0.42344344
133,0.386722
45,0.5152927
4011,0.4316344
168,0.5054485
169,0.49354008
159,0.37150708
160,0.54112995
14,0.64774656
16,0.48872814
4012,0.43232048
4013,0.4720842
