12,0.0391088933952414
54,0.004032206827607899
332,0.16419938660300418
422,0.05286928921722972
557,0.11379895981934447
499,0.048925440372529695
256,0.0818923006733763
568,0.24761171484334552
20,0.037391212867670186
15,0.028911913969018137
438,0.05960009172213288
555,0.12427732963235442
2028,0.030867652386844507
440,0.010279588380179495
908,0.1206418540915078
959,0.3493568795217225
43,0.09917181832221897
110,0.015545788650896055
793,0.26440152797297867
823,0.5438219544949887
733,0.014673676694478595
542,0.054985662784213234
35,0.009642581364955731
34,0.018653114501212417
101,0.007904453180943311
103,0.0025065588715807714
168,0.23670526281861518
169,0.044233281047255685
151,0.043544732002909384
153,0.0054324007658717605
132,0.0
134,0.019177622860425295
129,0.03527480860793929
130,0.038993061283686556
66,0.03301304568374787
63,0.045880494034795216
15,0.10767113131299387
16,0.0869966522210333
790,0.11169935254041521
816,0.04422896727500867
4,0.05635017195989093
5,0.0349667807329335
242,0.02431425679907168
319,0.022831909126827223
155,0.04967093962390352
373,0.03599390262047799
62,0.0
105,0.0
2,0.018819716206501934
16,0.0
274,0.024219076147213005
774,0.08018052919922064
122,0.04876584615083152
642,0.1520145948781287
542,0.054985662784213234
728,0.07691884164583393
129,0.06793577086405098
623,0.011128978476441832
2000,0.13604264806036004
2001,0.9999999999999999
354,0.07904889650002855
501,0.01641533716328646
10,0.053248692849378304
34,0.018653114501212417
342,0.035481641451217696
2012,0.11752853169033414
772,0.06393295046811005
2081,0.028027204691810956
3003,0.00724135907179853
3004,0.007710745218190634
3005,0.009734617626975518
3006,0.00400868769817377
3007,0.008987695043466627
3008,0.004481607375234314
4009,0.0
4010,0.0
178,0.03492512471644651
179,0.08553749378903573
132,0.0
133,0.0
45,0.0037821002004102128
4011,0.05518832262717084
168,0.23670526281861518
169,0.044233281047255685
159,0.10117315707339172
160,0.538137474248476
14,0.10408029773504186
16,0.0869966522210333
4012,0.0024128346963352967
4013,0.004020075781861042
5001,0.0
3002,0.0
7,0.012755258342439934
27,0.11442239181232496
3,0.05110513560384444
5,0.04020713378570169
203,0.09971609707380134
261,0.1314784786622676
10,0.053248692849378304
34,0.018653114501212417
