816,0.6853906512260437
957,0.5334864854812622
809,0.5852450132369995
911,0.46400249004364014
242,0.6011052131652832
697,0.7104976177215576
2066,0.6195319890975952
2164,0.34311357140541077
14,0.583958625793457
51,0.29554155468940735
176,0.5154762268066406
402,0.450637549161911
169,0.624258816242218
279,0.5798500776290894
883,0.08160685747861862
966,0.10950961709022522
633,0.4690403938293457
2026,0.6152264475822449
2030,0.6484240889549255
2154,0.4915895164012909
726,0.022805502638220787
2008,0.717884361743927
772,0.2783275544643402
2081,0.32918649911880493
189,0.677096962928772
496,0.5437182188034058
24,0.7798686623573303
50,0.5585018396377563
2018,0.8816895484924316
2019,0.8893040418624878
121,0.45720916986465454
709,0.2139049470424652
813,0.3682226538658142
977,0.48008811473846436
248,0.6120705604553223
264,0.6483758687973022
7,0.6155015230178833
27,0.5172993540763855
3,0.6500983834266663
5,0.6880491375923157
203,0.6672419905662537
261,0.17715148627758026
791,0.6287872195243835
989,0.4463110864162445
440,0.5085570216178894
593,0.43062639236450195
819,0.0
932,0.49090278148651123
19,0.8094708323478699
110,0.4254761040210724
823,0.5096198916435242
842,0.5755780339241028
2039,0.6267150640487671
2149,0.29426220059394836
117,0.7060272097587585
125,0.7761666774749756
155,0.7603039741516113
373,0.7327986359596252
62,0.7737312316894531
105,0.5778288245201111
2,0.6216542720794678
16,0.7144988179206848
274,0.7361950874328613
774,0.49888792634010315
122,0.5640251040458679
642,0.5203452110290527
542,0.40233853459358215
728,-0.11941137909889221
129,0.6710523962974548
623,0.48793843388557434
2000,0.5374153256416321
2001,0.9999998211860657
354,0.7660914063453674
501,0.769808828830719
10,0.7613440752029419
34,0.3682398498058319
342,0.024976152926683426
2012,0.7470195889472961
3001,0.019552551209926605
3002,0.18374621868133545
3003,0.07021981477737427
3004,0.308035671710968
3005,0.7882989048957825
3006,0.4102317690849304
3007,0.48911845684051514
3008,0.21902072429656982
4009,0.15528151392936707
4010,0.20218347012996674
178,0.32779425382614136
179,0.29554155468940735
132,0.0
133,0.0
45,0.4293770492076874
4011,0.2910168170928955
168,0.3356023132801056
169,0.23583881556987762
159,0.0
160,0.34316036105155945
14,0.6325187087059021
16,0.40811043977737427
4012,0.3564785420894623
4013,0.2257544994354248
